uid,split,env,section,platform,scene_name,camera,decision,issue_type,note,reviewer,updated_at_utc
validation|Logistic_site/General_LogisticSite/rack_long_A1_01/0061|side_view_camera,validation,Logistic_site,General_LogisticSite,rack_long_A1_01,0061,side_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0150|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,0150,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0156|side_view_camera,validation,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,0156,side_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/rack_small_A5_01/0093|side_view_camera,validation,Logistic_site,General_LogisticSite,rack_small_A5_01,0093,side_view_camera,pending,,,,
validation|Home/MasterBedroom/beside_table_01/0237|side_view_camera,validation,Home,MasterBedroom,beside_table_01,0237,side_view_camera,pending,,,,
validation|Home/MasterBedroom/beside_table_01/0270|top_view_camera,validation,Home,MasterBedroom,beside_table_01,0270,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0010|side_view_camera,validation,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,0010,side_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/rack_small_A7_01/0145|side_view_camera,validation,Logistic_site,General_LogisticSite,rack_small_A7_01,0145,side_view_camera,pending,,,,
validation|Home/MasterBedroom/bed_01/0036|top_view_camera,validation,Home,MasterBedroom,bed_01,0036,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0168|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0168,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0196|side_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0196,side_view_camera,pending,,,,
validation|Home/MasterBedroom/floor_01/0027|top_view_camera,validation,Home,MasterBedroom,floor_01,0027,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0143|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,0143,top_view_camera,pending,,,,
validation|Home/MasterBedroom/floor_01/0109|top_view_camera,validation,Home,MasterBedroom,floor_01,0109,top_view_camera,pending,,,,
validation|Home/MasterBedroom/desk_and_chair_01/0053|top_view_camera,validation,Home,MasterBedroom,desk_and_chair_01,0053,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0025|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0025,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/conveyor_track_02/0060|top_view_camera,validation,Logistic_site,General_LogisticSite,conveyor_track_02,0060,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0072|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,0072,top_view_camera,pending,,,,
validation|Home/MasterBedroom/bed_01/0273|side_view_camera,validation,Home,MasterBedroom,bed_01,0273,side_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0191|side_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0191,side_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0163|side_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0163,side_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/conveyor_track_02/0119|side_view_camera,validation,Logistic_site,General_LogisticSite,conveyor_track_02,0119,side_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0133|side_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0133,side_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0112|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0112,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0113|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0113,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/rack_small_A5_02/0146|side_view_camera,validation,Logistic_site,General_LogisticSite,rack_small_A5_02,0146,side_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/rack_small_A7_01/0085|top_view_camera,validation,Logistic_site,General_LogisticSite,rack_small_A7_01,0085,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/rack_small_A5_02/0151|top_view_camera,validation,Logistic_site,General_LogisticSite,rack_small_A5_02,0151,top_view_camera,pending,,,,
validation|Home/MasterBedroom/bed_01/0149|top_view_camera,validation,Home,MasterBedroom,bed_01,0149,top_view_camera,pending,,,,
validation|Home/MasterBedroom/sideboard_01/0078|side_view_camera,validation,Home,MasterBedroom,sideboard_01,0078,side_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0084|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0084,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/rack_small_A5_01/0088|side_view_camera,validation,Logistic_site,General_LogisticSite,rack_small_A5_01,0088,side_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0192|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0192,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0132|top_view_camera,validation,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,0132,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/rack_small_A5_01/0206|top_view_camera,validation,Logistic_site,General_LogisticSite,rack_small_A5_01,0206,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0066|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0066,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0041|side_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,0041,side_view_camera,pending,,,,
validation|Home/MasterBedroom/desk_and_chair_01/0257|side_view_camera,validation,Home,MasterBedroom,desk_and_chair_01,0257,side_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0021|top_view_camera,validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,0021,top_view_camera,pending,,,,
validation|Home/MasterBedroom/vanity_01/0115|side_view_camera,validation,Home,MasterBedroom,vanity_01,0115,side_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/rack_small_A7_01/0069|top_view_camera,validation,Logistic_site,General_LogisticSite,rack_small_A7_01,0069,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/rack_small_A7_01/0002|side_view_camera,validation,Logistic_site,General_LogisticSite,rack_small_A7_01,0002,side_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/rack_small_A7_01/0038|top_view_camera,validation,Logistic_site,General_LogisticSite,rack_small_A7_01,0038,top_view_camera,pending,,,,
validation|Home/MasterBedroom/floor_01/0093|side_view_camera,validation,Home,MasterBedroom,floor_01,0093,side_view_camera,pending,,,,
validation|Home/MasterBedroom/desk_and_chair_01/0256|top_view_camera,validation,Home,MasterBedroom,desk_and_chair_01,0256,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0188|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,0188,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/rack_small_A7_01/0051|top_view_camera,validation,Logistic_site,General_LogisticSite,rack_small_A7_01,0051,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/conveyor_track_02/0100|side_view_camera,validation,Logistic_site,General_LogisticSite,conveyor_track_02,0100,side_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0077|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0077,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0183|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,0183,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0197|side_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0197,side_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0125|side_view_camera,validation,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,0125,side_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/conveyor_track_02/0011|top_view_camera,validation,Logistic_site,General_LogisticSite,conveyor_track_02,0011,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0157|side_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0157,side_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0038|side_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,0038,side_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/conveyor_track_02/0095|top_view_camera,validation,Logistic_site,General_LogisticSite,conveyor_track_02,0095,top_view_camera,pending,,,,
validation|Home/MasterBedroom/floor_01/0241|top_view_camera,validation,Home,MasterBedroom,floor_01,0241,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0027|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0027,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0182|top_view_camera,validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,0182,top_view_camera,pending,,,,
validation|Home/MasterBedroom/bed_01/0064|top_view_camera,validation,Home,MasterBedroom,bed_01,0064,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0071|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0071,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0074|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0074,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/rack_long_A1_01/0011|side_view_camera,validation,Logistic_site,General_LogisticSite,rack_long_A1_01,0011,side_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0051|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0051,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0006|side_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,0006,side_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0011|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0011,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/rack_small_A5_02/0046|top_view_camera,validation,Logistic_site,General_LogisticSite,rack_small_A5_02,0046,top_view_camera,pending,,,,
validation|Home/MasterBedroom/vanity_01/0088|side_view_camera,validation,Home,MasterBedroom,vanity_01,0088,side_view_camera,pending,,,,
validation|Home/MasterBedroom/desk_and_chair_01/0029|side_view_camera,validation,Home,MasterBedroom,desk_and_chair_01,0029,side_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0161|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0161,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0204|top_view_camera,validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,0204,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/rack_small_A5_02/0100|top_view_camera,validation,Logistic_site,General_LogisticSite,rack_small_A5_02,0100,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0042|top_view_camera,validation,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,0042,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0040|side_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,0040,side_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/rack_small_A5_01/0148|top_view_camera,validation,Logistic_site,General_LogisticSite,rack_small_A5_01,0148,top_view_camera,pending,,,,
validation|Home/MasterBedroom/sideboard_01/0266|top_view_camera,validation,Home,MasterBedroom,sideboard_01,0266,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0037|side_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0037,side_view_camera,pending,,,,
validation|Home/MasterBedroom/vanity_01/0028|side_view_camera,validation,Home,MasterBedroom,vanity_01,0028,side_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0129|top_view_camera,validation,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,0129,top_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0015|side_view_camera,validation,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,0015,side_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/rack_small_A5_01/0067|side_view_camera,validation,Logistic_site,General_LogisticSite,rack_small_A5_01,0067,side_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/conveyor_track_02/0206|side_view_camera,validation,Logistic_site,General_LogisticSite,conveyor_track_02,0206,side_view_camera,pending,,,,
validation|Logistic_site/General_LogisticSite/rack_small_A7_01/0041|top_view_camera,validation,Logistic_site,General_LogisticSite,rack_small_A7_01,0041,top_view_camera,pending,,,,
validation|Home/MasterBedroom/vanity_01/0022|top_view_camera,validation,Home,MasterBedroom,vanity_01,0022,top_view_camera,pending,,,,
validation|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0020|top_view_camera,validation,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,0020,top_view_camera,pending,,,,
